match,team1,book1,team1_odd,team2,book2,team2_odd,profit_%
Manchester United vs West Ham United,Manchester United,BetOnline.ag,2.0,West Ham United,Nordic Bet,3.65,22.6
Manchester United vs West Ham United,Manchester United,BetOnline.ag,2.0,West Ham United,Unibet,3.8,23.68
Manchester United vs West Ham United,Manchester United,BetOnline.ag,2.0,West Ham United,Everygame,3.6,22.22
Manchester United vs West Ham United,Manchester United,BetOnline.ag,2.0,West Ham United,Matchbook,3.7,22.97
Manchester United vs West Ham United,Manchester United,BetOnline.ag,2.0,West Ham United,GTbets,3.68,22.83
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Winamax (DE),3.6,21.97
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Winamax (FR),3.5,21.18
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,1xBet,3.82,23.57
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,MyBookie.ag,3.48,21.01
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Pinnacle,3.72,22.87
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Marathon Bet,3.75,23.08
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Tipico,3.7,22.72
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Betfair,3.65,22.35
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,888sport,3.6,21.97
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,William Hill,3.5,21.18
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Parions Sport (FR),3.5,21.18
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Nordic Bet,3.65,22.35
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Unibet,3.8,23.43
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Everygame,3.6,21.97
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,Matchbook,3.7,22.72
Manchester United vs West Ham United,Manchester United,GTbets,1.99,West Ham United,BetOnline.ag,3.75,23.08
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Winamax (DE),2.15,24.25
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Winamax (FR),2.1,23.14
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,MyBookie.ag,2.12,23.59
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,1xBet,2.22,25.72
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Marathon Bet,2.18,24.89
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Betfair,2.24,26.12
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Tipico,2.15,24.25
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,888sport,2.2,25.31
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,William Hill,2.15,24.25
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Parions Sport (FR),2.0,20.76
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Nordic Bet,2.22,25.72
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Unibet,2.1,23.14
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Everygame,2.15,24.25
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,Matchbook,2.26,26.51
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,BetOnline.ag,2.22,25.72
Liverpool vs Arsenal,Arsenal,Pinnacle,3.42,Liverpool,GTbets,2.17,24.68
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Pinnacle,2.21,24.45
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Winamax (FR),2.1,22.08
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,MyBookie.ag,2.12,22.53
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,1xBet,2.22,24.65
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Marathon Bet,2.18,23.83
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Betfair,2.24,25.05
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Tipico,2.15,23.19
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,888sport,2.2,24.24
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,William Hill,2.15,23.19
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Parions Sport (FR),2.0,19.7
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Nordic Bet,2.22,24.65
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Unibet,2.1,22.08
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Everygame,2.15,23.19
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,Matchbook,2.26,25.45
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,BetOnline.ag,2.22,24.65
Liverpool vs Arsenal,Arsenal,Winamax (DE),3.3,Liverpool,GTbets,2.17,23.61
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Pinnacle,2.21,23.5
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Winamax (DE),2.15,22.24
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,MyBookie.ag,2.12,21.58
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,1xBet,2.22,23.7
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Marathon Bet,2.18,22.88
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Betfair,2.24,24.11
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Tipico,2.15,22.24
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,888sport,2.2,23.3
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,William Hill,2.15,22.24
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Parions Sport (FR),2.0,18.75
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Nordic Bet,2.22,23.7
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Unibet,2.1,21.13
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Everygame,2.15,22.24
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,Matchbook,2.26,24.5
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,BetOnline.ag,2.22,23.7
Liverpool vs Arsenal,Arsenal,Winamax (FR),3.2,Liverpool,GTbets,2.17,22.67
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Pinnacle,2.21,23.7
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Winamax (DE),2.15,22.43
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Winamax (FR),2.1,21.33
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,1xBet,2.22,23.9
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Marathon Bet,2.18,23.07
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Betfair,2.24,24.3
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Tipico,2.15,22.43
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,888sport,2.2,23.49
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,William Hill,2.15,22.43
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Parions Sport (FR),2.0,18.94
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Nordic Bet,2.22,23.9
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Unibet,2.1,21.33
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Everygame,2.15,22.43
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,Matchbook,2.26,24.7
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,BetOnline.ag,2.22,23.9
Liverpool vs Arsenal,Arsenal,MyBookie.ag,3.22,Liverpool,GTbets,2.17,22.86
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Pinnacle,2.21,25.85
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Winamax (DE),2.15,24.59
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Winamax (FR),2.1,23.48
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,MyBookie.ag,2.12,23.93
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Marathon Bet,2.18,25.23
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Betfair,2.24,26.46
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Tipico,2.15,24.59
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,888sport,2.2,25.64
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,William Hill,2.15,24.59
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Parions Sport (FR),2.0,21.1
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Nordic Bet,2.22,26.05
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Unibet,2.1,23.48
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Everygame,2.15,24.59
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,Matchbook,2.26,26.85
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,BetOnline.ag,2.22,26.05
Liverpool vs Arsenal,Arsenal,1xBet,3.46,Liverpool,GTbets,2.17,25.02
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Pinnacle,2.21,25.34
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Winamax (DE),2.15,24.08
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Winamax (FR),2.1,22.97
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,MyBookie.ag,2.12,23.42
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,1xBet,2.22,25.54
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Betfair,2.24,25.95
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Tipico,2.15,24.08
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,888sport,2.2,25.13
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,William Hill,2.15,24.08
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Parions Sport (FR),2.0,20.59
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Nordic Bet,2.22,25.54
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Unibet,2.1,22.97
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Everygame,2.15,24.08
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,Matchbook,2.26,26.34
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,BetOnline.ag,2.22,25.54
Liverpool vs Arsenal,Arsenal,Marathon Bet,3.4,Liverpool,GTbets,2.17,24.51
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Pinnacle,2.21,25.77
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Winamax (DE),2.15,24.5
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Winamax (FR),2.1,23.4
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,MyBookie.ag,2.12,23.84
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,1xBet,2.22,25.97
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Marathon Bet,2.18,25.14
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Tipico,2.15,24.5
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,888sport,2.2,25.56
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,William Hill,2.15,24.5
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Parions Sport (FR),2.0,21.01
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Nordic Bet,2.22,25.97
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Unibet,2.1,23.4
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Everygame,2.15,24.5
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,Matchbook,2.26,26.77
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,BetOnline.ag,2.22,25.97
Liverpool vs Arsenal,Arsenal,Betfair,3.45,Liverpool,GTbets,2.17,24.93
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Pinnacle,2.21,25.34
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Winamax (DE),2.15,24.08
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Winamax (FR),2.1,22.97
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,MyBookie.ag,2.12,23.42
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,1xBet,2.22,25.54
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Marathon Bet,2.18,24.72
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Betfair,2.24,25.95
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,888sport,2.2,25.13
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,William Hill,2.15,24.08
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Parions Sport (FR),2.0,20.59
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Nordic Bet,2.22,25.54
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Unibet,2.1,22.97
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Everygame,2.15,24.08
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,Matchbook,2.26,26.34
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,BetOnline.ag,2.22,25.54
Liverpool vs Arsenal,Arsenal,Tipico,3.4,Liverpool,GTbets,2.17,24.51
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Pinnacle,2.21,24.45
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Winamax (DE),2.15,23.19
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Winamax (FR),2.1,22.08
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,MyBookie.ag,2.12,22.53
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,1xBet,2.22,24.65
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Marathon Bet,2.18,23.83
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Betfair,2.24,25.05
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Tipico,2.15,23.19
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,William Hill,2.15,23.19
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Parions Sport (FR),2.0,19.7
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Nordic Bet,2.22,24.65
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Unibet,2.1,22.08
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Everygame,2.15,23.19
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,Matchbook,2.26,25.45
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,BetOnline.ag,2.22,24.65
Liverpool vs Arsenal,Arsenal,888sport,3.3,Liverpool,GTbets,2.17,23.61
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Pinnacle,2.21,24.45
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Winamax (DE),2.15,23.19
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Winamax (FR),2.1,22.08
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,MyBookie.ag,2.12,22.53
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,1xBet,2.22,24.65
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Marathon Bet,2.18,23.83
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Betfair,2.24,25.05
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Tipico,2.15,23.19
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,888sport,2.2,24.24
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Parions Sport (FR),2.0,19.7
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Nordic Bet,2.22,24.65
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Unibet,2.1,22.08
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Everygame,2.15,23.19
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,Matchbook,2.26,25.45
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,BetOnline.ag,2.22,24.65
Liverpool vs Arsenal,Arsenal,William Hill,3.3,Liverpool,GTbets,2.17,23.61
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Pinnacle,2.21,23.98
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Winamax (DE),2.15,22.72
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Winamax (FR),2.1,21.61
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,MyBookie.ag,2.12,22.06
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,1xBet,2.22,24.19
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Marathon Bet,2.18,23.36
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Betfair,2.24,24.59
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Tipico,2.15,22.72
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,888sport,2.2,23.78
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,William Hill,2.15,22.72
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Nordic Bet,2.22,24.19
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Unibet,2.1,21.61
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Everygame,2.15,22.72
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,Matchbook,2.26,24.98
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,BetOnline.ag,2.22,24.19
Liverpool vs Arsenal,Arsenal,Parions Sport (FR),3.25,Liverpool,GTbets,2.17,23.15
Liverpool vs Arsenal,Arsenal,Nordic Bet,3.25,Liverpool,Pinnacle,2.21,23.98
